-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 01/01/2024 
Location: Latitude  9.6639   Longitude 80.0161 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 6.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2019,12,3,27.28,23.9,25.59,27.72,1.84,28.05,26.22,18.49,81.81,18.74
2019,12,4,27.74,24.19,25.97,27.68,1.56,28.69,27.13,18.8,80.94,11.2
2019,12,5,27.48,24.21,25.84,27.56,1.79,28.6,26.81,18.8,82.31,22.4
2019,12,6,27.16,24.29,25.73,27.15,1.01,27.72,26.71,18.86,84.19,43.81
2019,12,7,27.16,23.47,25.32,26.9,1.73,28.1,26.37,17.94,80.25,4.12
2019,12,8,27.05,22.63,24.84,26.8,1.94,28.15,26.21,17.03,76.81,1.01
2019,12,9,27.04,23.26,25.15,27.0,1.92,28.12,26.19,17.7,79.81,1.16
2019,12,10,26.92,23.15,25.04,26.83,1.52,27.82,26.31,17.64,79.75,2.83
2019,12,11,26.8,23.19,25.0,27.02,2.07,27.82,25.75,17.7,80.62,0.27
2019,12,12,27.09,24.18,25.63,27.19,1.91,28.16,26.26,18.8,84.06,4.53
2019,12,13,27.06,24.2,25.63,27.37,1.91,28.14,26.23,18.8,84.38,12.56
2019,12,14,27.19,24.06,25.62,27.19,2.37,28.52,26.15,18.62,83.06,13.8
2019,12,15,26.78,22.55,24.66,26.94,1.88,27.77,25.9,16.97,77.62,1.23
2019,12,16,27.23,23.48,25.36,27.31,2.44,28.58,26.15,18.01,80.0,0.78
2019,12,17,27.16,23.93,25.55,27.3,2.02,28.33,26.31,18.49,82.5,4.96
2019,12,18,27.35,24.08,25.72,27.35,1.8,28.4,26.61,18.62,82.31,5.5
2019,12,19,27.37,24.05,25.7,27.35,1.64,28.35,26.7,18.62,82.12,2.22
2019,12,20,27.3,24.06,25.68,27.35,1.84,28.48,26.64,18.62,82.5,3.68
2019,12,21,27.08,23.1,25.09,27.26,2.14,28.34,26.21,17.58,78.81,0.38
2019,12,22,27.0,23.51,25.25,27.3,1.97,28.19,26.23,18.01,81.19,2.05
2019,12,23,26.82,23.32,25.07,27.08,1.59,27.67,26.08,17.82,81.12,15.02
2019,12,24,27.16,24.69,25.93,27.57,2.0,28.33,26.33,19.35,86.38,4.31
2019,12,25,26.98,23.91,25.45,27.26,2.08,28.14,26.06,18.49,83.31,8.39
2019,12,26,26.65,22.35,24.5,27.01,2.34,28.06,25.73,16.78,77.31,0.44
2019,12,27,26.24,21.34,23.79,26.86,2.2,27.47,25.28,15.75,74.44,0.02
2019,12,28,26.71,21.65,24.18,26.94,2.7,28.17,25.48,16.05,73.81,0.04
2019,12,29,26.88,22.37,24.62,26.95,2.64,28.28,25.64,16.78,76.38,0.12
2019,12,30,26.7,22.51,24.61,26.95,2.16,27.89,25.72,16.97,77.81,0.06
2019,12,31,26.85,23.45,25.15,27.21,2.38,28.09,25.71,17.94,81.69,0.38
2020,1,1,27.34,24.35,25.84,27.66,2.88,28.97,26.09,18.92,83.94,0.41
2020,1,2,27.43,24.34,25.89,27.75,2.93,29.08,26.14,18.92,83.38,0.25
2020,1,3,27.4,24.35,25.87,27.98,2.28,28.67,26.39,18.92,83.44,0.21
2020,1,4,27.37,24.27,25.82,28.15,2.66,28.78,26.12,18.86,83.31,0.08
2020,1,5,27.4,24.15,25.78,28.08,2.5,28.76,26.26,18.74,82.44,0.02
2020,1,6,27.21,23.71,25.46,27.93,2.06,28.33,26.26,18.19,81.25,1.05
2020,1,7,27.19,23.51,25.35,27.77,2.09,28.45,26.37,18.01,80.31,3.13
2020,1,8,26.7,22.01,24.36,27.33,2.7,28.08,25.37,16.42,75.5,0.02
2020,1,9,26.45,20.62,23.54,27.13,3.09,28.07,24.98,15.08,70.38,0.0
2020,1,10,26.62,20.68,23.65,27.09,2.74,28.08,25.34,15.14,69.94,0.05
2020,1,11,26.69,21.4,24.05,27.15,2.32,27.96,25.64,15.81,72.69,0.04
2020,1,12,26.83,20.65,23.74,26.98,2.82,28.33,25.51,15.08,69.0,0.0
2020,1,13,26.43,19.66,23.05,26.7,2.33,27.59,25.26,14.22,66.38,0.0
2020,1,14,25.53,19.23,22.38,26.35,2.87,27.14,24.27,13.79,68.19,0.0
2020,1,15,26.05,19.42,22.74,26.42,3.45,27.8,24.36,13.98,66.88,0.0
2020,1,16,26.52,21.48,24.0,26.8,2.38,27.89,25.51,15.93,74.0,0.68
2020,1,17,26.55,23.49,25.01,27.23,2.52,27.87,25.36,18.01,83.38,2.98
2020,1,18,26.84,23.81,25.33,27.37,2.45,28.19,25.73,18.37,83.5,3.94
2020,1,19,26.76,23.2,24.98,27.25,2.06,28.0,25.94,17.7,80.88,3.38
2020,1,20,26.73,22.36,24.54,27.23,2.72,28.23,25.51,16.78,77.06,0.01
2020,1,21,26.76,22.69,24.72,27.3,2.39,28.14,25.75,17.09,78.38,0.35
2020,1,22,26.98,23.47,25.22,27.34,2.2,28.15,25.94,17.94,81.12,1.12
2020,1,23,27.16,23.61,25.38,27.33,2.11,28.45,26.34,18.13,81.0,0.36
2020,1,24,26.76,22.9,24.83,27.26,2.21,28.07,25.86,17.33,79.38,0.06
2020,1,25,26.73,21.73,24.23,27.37,2.56,28.23,25.66,16.11,74.12,0.02
2020,1,26,26.5,20.82,23.66,27.21,2.88,28.12,25.25,15.26,71.06,0.0
2020,1,27,26.4,19.95,23.18,27.07,3.3,28.03,24.73,14.47,67.75,0.01
2020,1,28,26.99,20.89,23.94,27.32,3.45,28.95,25.51,15.32,69.44,0.01
2020,1,29,26.5,21.37,23.94,27.35,3.62,28.36,24.74,15.75,73.62,0.0
2020,1,30,26.58,22.02,24.3,27.52,3.14,28.33,25.19,16.42,76.19,0.0
2020,1,31,26.58,22.01,24.3,27.57,3.7,28.53,24.83,16.42,76.19,0.0
2020,2,1,27.06,21.66,24.37,27.71,3.12,28.91,25.79,16.05,72.5,0.0
2020,2,2,27.0,21.29,24.15,27.75,3.3,28.76,25.47,15.69,71.12,0.02
2020,2,3,26.8,21.5,24.15,27.73,2.97,28.37,25.4,15.87,72.88,0.01
2020,2,4,27.27,22.3,24.79,27.87,2.72,28.85,26.13,16.72,74.38,0.03
2020,2,5,27.23,21.73,24.48,27.89,2.81,28.87,26.06,16.11,72.06,0.02
2020,2,6,26.98,21.22,24.09,27.73,3.02,28.72,25.69,15.62,70.94,0.02
2020,2,7,26.79,21.13,23.96,27.69,3.54,28.73,25.19,15.5,71.38,0.0
2020,2,8,26.79,20.89,23.84,27.79,3.61,28.8,25.19,15.32,70.38,0.0
2020,2,9,26.76,21.36,24.06,27.73,3.73,28.75,25.01,15.75,72.5,0.0
2020,2,10,27.08,21.24,24.16,27.83,3.32,28.79,25.47,15.62,70.5,0.0
2020,2,11,27.46,21.92,24.69,28.01,3.27,29.28,26.0,16.3,72.06,0.03
2020,2,12,27.66,23.18,25.42,28.26,2.63,29.15,26.51,17.64,76.69,0.08
2020,2,13,27.37,22.73,25.05,28.2,2.76,28.91,26.15,17.15,75.88,0.06
2020,2,14,26.95,20.96,23.96,28.12,3.52,28.94,25.42,15.38,70.0,0.0
2020,2,15,26.8,21.21,24.01,28.05,4.32,29.3,24.99,15.62,71.94,0.0
2020,2,16,26.7,22.07,24.39,28.26,4.27,28.9,24.62,16.48,76.06,0.0
2020,2,17,26.94,21.15,24.04,28.15,3.1,28.73,25.63,15.56,70.88,0.0
2020,2,18,26.44,20.22,23.33,27.84,3.54,28.37,24.83,14.71,68.88,0.0
2020,2,19,26.37,20.25,23.3,27.96,3.64,28.4,24.76,14.71,69.38,0.0
2020,2,20,26.93,21.8,24.36,28.18,3.87,28.9,25.03,16.24,73.75,0.06
2020,2,21,27.64,23.97,25.8,28.41,2.79,29.17,26.38,18.49,80.5,7.94
2020,2,22,27.8,23.4,25.59,28.29,2.79,29.48,26.69,17.82,77.25,4.4
2020,2,23,27.44,22.8,25.12,28.3,2.95,29.1,26.15,17.21,75.94,0.22
2020,2,24,27.68,22.65,25.16,28.35,2.9,29.34,26.44,17.09,74.38,0.06
2020,2,25,27.83,23.11,25.48,28.62,2.9,29.46,26.57,17.58,75.75,0.03
2020,2,26,28.04,23.0,25.51,28.91,3.52,30.1,26.58,17.46,74.44,0.0
2020,2,27,27.64,22.64,25.14,28.78,3.66,29.66,26.0,17.09,74.44,0.0
2020,2,28,27.58,22.26,24.93,28.73,3.73,29.73,26.0,16.72,73.12,0.0
2020,2,29,27.44,21.46,24.45,28.73,3.77,29.56,25.8,15.93,70.25,0.0
2020,3,1,27.37,21.52,24.44,28.73,4.38,29.8,25.43,15.99,70.94,0.0
2020,3,2,27.24,21.07,24.15,28.83,4.27,29.62,25.34,15.5,69.62,0.0
2020,3,3,27.75,21.01,24.38,28.95,4.67,30.3,25.62,15.44,67.38,0.0
2020,3,4,28.13,21.48,24.81,29.38,4.45,30.76,26.3,15.99,68.06,0.0
2020,3,5,28.33,22.01,25.16,29.6,4.95,31.05,26.1,16.48,69.56,0.01
2020,3,6,28.46,22.98,25.72,29.84,5.48,31.19,25.7,17.46,72.81,0.05
2020,3,7,28.15,23.66,25.9,29.26,3.09,29.69,26.6,18.19,76.88,2.03
2020,3,8,28.26,23.5,25.87,29.74,3.88,30.47,26.59,18.01,75.88,0.61
2020,3,9,28.13,22.58,25.36,29.7,4.16,30.54,26.38,17.09,72.5,0.0
2020,3,10,28.45,22.36,25.4,29.85,4.49,31.09,26.6,16.85,70.25,0.01
2020,3,11,27.72,22.23,24.98,29.87,4.48,30.11,25.63,16.66,72.69,0.0
2020,3,12,27.93,22.09,25.01,29.73,5.0,30.77,25.77,16.54,71.38,0.0
2020,3,13,28.04,22.84,25.44,29.83,4.44,30.41,25.98,17.33,74.0,0.01
2020,3,14,28.16,22.89,25.52,29.98,4.05,30.41,26.36,17.4,73.5,0.01
2020,3,15,28.19,22.89,25.54,30.05,4.21,30.41,26.2,17.4,73.38,0.03
2020,3,16,28.83,23.69,26.26,30.27,3.81,31.08,27.26,18.25,74.06,0.02
2020,3,17,28.76,23.85,26.3,30.38,4.09,30.99,26.9,18.37,75.12,0.02
2020,3,18,28.95,24.08,26.51,30.38,3.8,31.08,27.28,18.68,75.38,0.1
2020,3,19,29.27,23.61,26.44,30.89,4.91,32.05,27.14,18.19,72.56,0.05
2020,3,20,29.51,22.28,25.89,31.18,5.92,32.73,26.81,16.78,66.56,0.0
2020,3,21,29.4,22.13,25.76,31.12,6.42,32.89,26.47,16.66,66.44,0.07
2020,3,22,29.19,22.26,25.72,31.32,5.95,32.33,26.38,16.78,67.81,0.07
2020,3,23,29.16,22.14,25.65,31.2,6.2,32.53,26.33,16.66,67.38,0.07
2020,3,24,29.23,23.0,26.11,31.13,5.18,32.14,26.96,17.52,70.0,0.04
2020,3,25,29.33,22.16,25.75,31.13,5.34,32.27,26.94,16.66,66.44,0.05
2020,3,26,29.17,22.59,25.88,30.99,4.76,31.84,27.08,17.09,68.38,0.0
2020,3,27,28.9,22.82,25.87,31.03,4.19,31.32,27.14,17.27,70.19,0.35
2020,3,28,28.75,21.95,25.35,31.05,5.1,31.55,26.44,16.42,67.5,0.0
2020,3,29,28.72,21.86,25.29,31.24,5.71,31.72,26.01,16.36,67.56,0.0
2020,3,30,29.01,21.69,25.35,31.29,5.52,31.94,26.43,16.24,65.88,0.01
2020,3,31,29.08,22.19,25.63,31.15,5.33,31.9,26.58,16.66,67.44,0.0
2020,4,1,29.08,22.85,25.97,31.15,6.16,32.42,26.26,17.4,70.38,0.0
2020,4,2,29.68,23.26,26.48,31.58,6.38,33.25,26.87,17.88,70.19,0.0
2020,4,3,29.44,22.83,26.13,31.74,5.85,32.65,26.8,17.4,69.12,0.0
2020,4,4,29.87,24.19,27.03,32.08,4.82,32.37,27.55,18.8,72.25,0.85
2020,4,5,30.06,24.36,27.21,31.55,3.52,31.77,28.26,18.98,72.12,1.88
2020,4,6,30.05,24.49,27.26,31.61,3.14,31.61,28.47,19.17,72.62,2.15
2020,4,7,30.1,23.69,26.89,31.99,4.19,32.08,27.9,18.37,69.5,0.5
2020,4,8,29.94,23.78,26.86,31.29,2.77,31.24,28.47,18.37,70.0,0.8
2020,4,9,30.52,23.08,26.8,31.9,5.33,33.26,27.94,17.7,65.81,1.79
2020,4,10,30.06,23.83,26.94,31.47,3.7,32.14,28.44,18.43,69.81,1.2
2020,4,11,30.11,24.11,27.11,32.01,4.38,32.59,28.22,18.68,70.88,0.09
2020,4,12,30.0,23.85,26.92,32.02,4.47,32.47,28.0,18.43,70.44,0.55
2020,4,13,30.02,23.32,26.67,32.2,5.23,32.71,27.48,17.88,68.56,0.67
2020,4,14,30.43,24.01,27.23,32.37,5.36,33.26,27.9,18.68,69.62,0.28
2020,4,15,30.16,24.14,27.15,32.55,4.8,32.76,27.95,18.8,71.12,1.23
2020,4,16,30.33,23.97,27.15,32.7,4.91,32.82,27.91,18.62,69.81,3.08
2020,4,17,30.72,23.95,27.33,33.15,4.88,33.02,28.15,18.62,68.19,0.87
2020,4,18,30.98,24.11,27.55,33.33,4.2,32.94,28.75,18.74,67.5,2.37
2020,4,19,30.91,24.21,27.56,32.73,4.02,33.07,29.05,18.86,68.06,0.99
2020,4,20,30.8,24.5,27.65,32.58,4.02,33.11,29.09,19.23,69.75,0.54
2020,4,21,30.91,24.56,27.74,33.06,4.79,33.48,28.69,19.29,69.75,1.79
2020,4,22,31.29,24.01,27.65,33.17,4.62,33.52,28.91,18.68,66.19,1.29
2020,4,23,30.94,25.14,28.04,32.71,3.17,32.48,29.31,19.96,71.56,5.03
2020,4,24,30.51,25.37,27.94,32.16,3.2,32.21,29.01,20.26,74.44,1.8
2020,4,25,31.01,25.47,28.24,32.23,3.74,32.73,28.98,20.39,72.69,0.51
2020,4,26,30.74,24.88,27.81,32.03,3.34,32.4,29.05,19.65,71.5,0.44
2020,4,27,30.64,25.44,28.04,32.11,2.91,32.16,29.25,20.26,74.06,3.29
2020,4,28,30.87,24.86,27.86,32.08,3.41,32.78,29.37,19.65,70.94,3.41
2020,4,29,30.12,25.2,27.66,31.33,1.46,30.86,29.4,20.02,75.06,4.9
2020,4,30,30.3,24.75,27.52,31.36,2.48,31.58,29.1,19.53,72.62,0.92
2020,5,1,30.78,24.89,27.83,32.24,3.35,32.37,29.03,19.65,71.25,0.35
2020,5,2,31.03,24.91,27.98,32.55,4.17,33.2,29.04,19.78,70.75,1.46
2020,5,3,30.75,24.72,27.73,32.02,3.65,32.51,28.86,19.53,70.94,1.57
2020,5,4,31.14,24.06,27.6,32.54,4.08,33.24,29.16,18.74,66.75,0.31
2020,5,5,31.23,24.39,27.8,32.79,4.19,33.38,29.19,19.1,67.81,1.5
2020,5,6,30.87,25.64,28.26,32.27,3.03,32.59,29.56,20.57,74.0,2.28
2020,5,7,30.51,25.37,27.94,31.83,2.85,32.07,29.22,20.2,74.31,4.18
2020,5,8,30.03,25.55,27.79,31.17,2.14,31.13,28.99,20.45,77.06,4.67
2020,5,9,30.34,25.15,27.75,31.56,3.01,31.81,28.8,19.96,74.12,7.43
2020,5,10,30.34,25.29,27.82,31.23,2.16,31.41,29.26,20.14,74.62,10.55
2020,5,11,29.56,25.2,27.38,30.83,1.38,30.25,28.87,20.02,77.56,15.44
2020,5,12,29.99,24.73,27.36,31.49,2.95,31.58,28.64,19.47,73.69,3.29
2020,5,13,30.39,24.2,27.3,31.9,3.23,31.92,28.69,18.92,70.06,2.44
2020,5,14,30.88,24.12,27.5,32.42,3.17,32.54,29.37,18.8,67.56,1.45
2020,5,15,30.81,25.2,28.01,31.91,1.99,31.83,29.84,20.08,72.25,1.17
2020,5,16,30.88,25.96,28.42,31.26,2.66,32.47,29.8,21.06,75.44,1.83
2020,5,17,31.2,26.14,28.67,31.58,3.53,33.0,29.48,21.3,74.94,4.84
2020,5,18,29.87,24.61,27.24,30.49,3.2,31.61,28.4,19.47,73.81,3.44
2020,5,19,29.91,25.86,27.89,30.41,2.57,31.2,28.62,20.94,79.0,0.95
2020,5,20,30.57,26.16,28.37,30.85,2.41,31.92,29.51,21.3,77.56,1.1
2020,5,21,30.56,24.62,27.58,30.98,3.12,32.45,29.33,19.41,71.0,0.28
2020,5,22,30.33,24.72,27.52,31.1,2.98,32.01,29.04,19.53,72.31,0.04
2020,5,23,30.35,26.01,28.19,31.2,2.82,32.04,29.22,21.12,77.88,0.12
2020,5,24,30.61,26.86,28.73,31.08,2.27,31.86,29.58,22.16,80.56,0.26
2020,5,25,30.33,26.63,28.48,30.81,2.23,31.69,29.45,21.85,80.75,0.39
2020,5,26,30.27,26.23,28.25,31.0,2.61,31.8,29.19,21.3,79.19,0.28
2020,5,27,30.24,26.49,28.37,30.79,2.71,31.89,29.17,21.67,80.56,0.33
2020,5,28,30.1,26.26,28.19,30.53,1.92,31.33,29.41,21.36,80.06,0.81
2020,5,29,30.02,25.46,27.74,30.47,2.63,31.5,28.87,20.39,76.75,0.3
2020,5,30,29.92,25.21,27.57,30.85,2.93,31.64,28.71,20.08,76.19,0.21
2020,5,31,29.75,25.6,27.68,30.5,2.55,31.16,28.61,20.51,78.56,0.22
2020,6,1,29.73,25.53,27.62,30.3,2.02,30.96,28.94,20.45,78.38,0.33
2020,6,2,29.43,25.34,27.39,29.94,1.61,30.28,28.67,20.2,78.75,0.33
2020,6,3,29.69,25.0,27.35,30.16,2.44,31.16,28.73,19.78,76.12,0.45
2020,6,4,29.66,25.23,27.44,30.41,2.68,31.16,28.48,20.08,77.31,0.16
2020,6,5,29.69,25.77,27.73,30.04,2.14,30.81,28.67,20.75,79.62,0.41
2020,6,6,29.44,24.44,26.94,29.76,1.76,30.4,28.63,19.17,74.69,1.13
2020,6,7,28.9,23.98,26.44,29.48,1.52,29.76,28.25,18.62,74.88,0.88
2020,6,8,29.37,24.96,27.16,29.69,2.56,30.76,28.19,19.78,77.38,0.51
2020,6,9,29.83,24.94,27.38,30.19,3.35,31.9,28.55,19.84,75.75,0.48
2020,6,10,30.01,24.79,27.4,30.22,2.58,31.48,28.91,19.65,74.25,0.36
2020,6,11,29.69,23.58,26.64,30.04,2.34,30.98,28.64,18.25,69.94,0.09
2020,6,12,29.69,24.41,27.05,29.89,2.12,30.81,28.69,19.17,73.44,0.13
2020,6,13,29.75,24.95,27.35,30.06,2.47,31.06,28.6,19.84,75.75,0.1
2020,6,14,30.63,24.98,27.8,30.88,3.81,32.5,28.69,19.84,72.19,0.12
2020,6,15,30.12,25.48,27.8,30.45,2.18,31.24,29.05,20.45,76.38,0.21
2020,6,16,29.95,25.81,27.88,30.3,1.91,31.17,29.26,20.81,78.62,0.09
2020,6,17,30.01,24.98,27.49,30.6,2.33,31.51,29.19,19.84,74.75,0.11
2020,6,18,29.98,24.87,27.43,30.48,2.41,31.4,28.99,19.65,74.25,0.15
2020,6,19,30.11,24.76,27.44,30.51,1.86,31.13,29.27,19.53,73.25,0.29
2020,6,20,30.3,24.3,27.3,30.95,3.88,32.38,28.49,19.04,70.75,0.8
2020,6,21,29.72,23.88,26.8,30.33,2.45,30.9,28.45,18.55,71.0,1.97
2020,6,22,29.53,24.29,26.9,30.21,1.77,30.44,28.67,19.04,73.56,2.08
2020,6,23,29.84,23.04,26.44,30.18,1.88,30.8,28.92,17.64,67.31,0.69
2020,6,24,29.79,24.01,26.9,30.46,3.62,31.72,28.11,18.74,71.75,5.74
2020,6,25,27.96,24.03,25.99,29.36,1.18,28.51,27.33,18.74,79.25,8.55
2020,6,26,28.89,24.28,26.58,29.94,2.68,30.29,27.61,18.98,76.44,1.79
